Subconjunto,Numero,Nome,Sexo,Email,PaisNacionalidade,ProgramaTutoria,TempoParcial,SituacaoPrescricao,Habilitacao,Curso,CursoNome,PrimeiraVezCurso,AnoLetivoMatricula,EstadoMatricula,TipoAcesso,Regime,AnoCurricular,ECTS_InscritosAnoAtual,IND2_1,ECTS_InscritoAnoAtualSemestre1,ECTS_FeitosAnoAtual,ECTS_Inscritos1AnoNoAnoAnterior,ECTS_Feitos1AnoNoAnoAnterior,Sucesso1anoNoAnoAnterior,media,IND2_2,Propina_TotalEmDivida,IND2_3,BolsaSAS_DataCandidatura,BolsaSAS_EstadoBolsa,BolsaSAS_DataDespacho,BolsaSAS_ValorBolsa,IND2_4,IngressoRG_nota,IngressoRG_fase,IngressoRG_pref,IND2_5,NumUCinscritas,40379_AvalParcial,40379_TaxaAssid,40591_AvalParcial,40591_TaxaAssid,41302_AvalParcial,41302_TaxaAssid,41791_AvalParcial,41791_TaxaAssid,42709_AvalParcial,42709_TaxaAssid,42728_AvalParcial,42728_TaxaAssid
b1,2338,A2338,F,,PORTUGAL,Sim,Não,Não Prescrito,Mestrado Integrado,68,C68,VERDADEIRO,2017,ACTIVO,Regime Geral,Ordinário,1,60,,30,0,,0,0,0,10,0,,,,,,10,170,6,1,2,10,5,,100,,,,100,,83,33,,91,67,,83,33
b1,2339,A2339,F,,PORTUGAL,Sim,Não,Não Prescrito,Mestrado Integrado,68,C68,VERDADEIRO,2017,ACTIVO,Regime Geral,Ordinário,1,60,,30,0,,0,0,0,10,0,,,,,,10,175,4,1,5,30,5,,84,62,,,,100,,83,33,,66,67,,75
b1,2346,A2346,M,,PORTUGAL,Sim,Não,Não Prescrito,Mestrado Integrado,68,C68,VERDADEIRO,2017,ACTIVO,Regime Geral,Ordinário,1,60,,30,0,,0,0,0,10,0,20,17/09/2017,Em análise,,,10,171,6,1,5,10,5,,100,,,,100,,100,,100,,100
b1,2362,A2362,F,,PORTUGAL,Sim,Não,Não Prescrito,Mestrado Integrado,68,C68,VERDADEIRO,2017,ACTIVO,Regime Geral,Ordinário,1,60,,30,0,,0,0,0,10,0,20,13/09/2017,Em análise,,,10,169,1,2,10,5,,100,,,,100,,100,,100,,84,62
b1,2363,A2363,M,,PORTUGAL,Sim,Não,Não Prescrito,Mestrado Integrado,68,C68,VERDADEIRO,2017,ACTIVO,Regime Geral,Ordinário,1,60,,30,0,,0,0,0,10,0,,,,,,10,167,2,1,4,10,5,,100,,,,100,,100,,100,,84,62
b1,2364,A2364,F,,PORTUGAL,Sim,Não,Não Prescrito,Mestrado Integrado,68,C68,VERDADEIRO,2017,ACTIVO,Regime Geral,Ordinário,1,60,,30,0,,0,0,0,30,354,5,20,18/08/2017,Em análise,,,10,177,6,1,1,30,5,,100,,,,100,,100,,100,,69,23
b1,2365,A2365,F,,PORTUGAL,Sim,Não,Não Prescrito,Mestrado Integrado,68,C68,VERDADEIRO,2017,ACTIVO,Regime Geral,Ordinário,1,60,,30,0,,0,0,0,10,0,,,,,,10,176,4,1,1,10,5,,100,,,,100,,83,33,,100,,91,67
b1,2369,A2369,F,,PORTUGAL,Sim,Não,Não Prescrito,Mestrado Integrado,68,C68,VERDADEIRO,2017,ACTIVO,Regime Geral,Ordinário,1,60,,30,0,,0,0,0,10,0,20,07/09/2017,Em análise,,1204,10,169,4,1,2,30,5,,84,62,,,,100,,100,,100,,69,23
b1,2377,A2377,F,,PORTUGAL,Sim,Não,Não Prescrito,Mestrado Integrado,68,C68,VERDADEIRO,2017,ACTIVO,Regime Geral,Ordinário,1,60,,30,0,,0,0,0,10,0,30,06/09/2017,Indeferida,,,10,139,8,1,1,10,5,,92,31,,,,100,,100,,83,33,,91,67
b1,2378,A2378,F,,PORTUGAL,Sim,Não,Não Prescrito,Mestrado Integrado,68,C68,VERDADEIRO,2017,ACTIVO,Regime Geral,Ordinário,1,60,,30,0,,0,0,0,10,0,,,,,,10,170,4,1,3,10,5,,100,,,,100,,100,,100,,84,62
b1,2389,A2389,M,,PORTUGAL,Sim,Não,Não Prescrito,Mestrado Integrado,68,C68,VERDADEIRO,2017,ACTIVO,Regime Geral,Ordinário,1,60,,30,0,,0,0,0,10,0,,,,,,10,164,6,1,4,10,5,,100,,,,100,,100,,100,,100
b1,2398,A2398,F,,PORTUGAL,Sim,Não,Não Prescrito,Mestrado Integrado,68,C68,VERDADEIRO,2017,ACTIVO,Regime Geral,Ordinário,1,60,,30,0,,0,0,0,10,0,20,16/09/2017,Em análise,,,10,177,1,1,10,5,,100,,,,100,,100,,100,,84,62
b1,2401,A2401,F,,PORTUGAL,Sim,Não,Não Prescrito,Mestrado Integrado,68,C68,VERDADEIRO,2017,ACTIVO,Regime Geral,Ordinário,1,60,,30,0,,0,0,0,10,0,30,29/09/2017,Indeferida,,,10,173,1,4,10,5,,92,31,,,,100,,100,,100,,84,62
b1,2403,A2403,F,,PORTUGAL,Sim,Não,Não Prescrito,Mestrado Integrado,68,C68,VERDADEIRO,2017,ACTIVO,Regime Geral,Ordinário,1,60,,30,0,,0,0,0,10,0,,,,,,10,164,8,1,1,10,5,,100,,,,100,,100,,83,33,,84,62
b1,2409,A2409,F,,PORTUGAL,Sim,Não,Não Prescrito,Mestrado Integrado,68,C68,VERDADEIRO,2017,ACTIVO,Regime Geral,Ordinário,1,60,,30,0,,0,0,0,10,0,,,,,,10,168,8,1,2,10,5,,92,31,,,,100,,100,,91,67,,84,62
b1,2412,A2412,M,,PORTUGAL,Sim,Não,Não Prescrito,Mestrado Integrado,68,C68,VERDADEIRO,2017,ACTIVO,Regime Geral,Ordinário,1,60,,30,0,,0,0,0,10,0,,,,,,10,167,4,1,2,30,5,,100,,,,100,,66,67,,66,67,,83,33
b1,2413,A2413,F,,PORTUGAL,Sim,Não,Não Prescrito,Mestrado Integrado,68,C68,VERDADEIRO,2017,ACTIVO,Regime Geral,Ordinário,1,60,,30,0,,0,0,0,10,0,,,,,,10,171,4,1,4,10,5,,92,31,,,,100,,100,,91,67,,91,67
b1,2414,A2414,M,,PORTUGAL,Sim,Não,Não Prescrito,Mestrado Integrado,68,C68,VERDADEIRO,2017,ACTIVO,Regime Geral,Ordinário,1,60,,30,0,,0,0,0,30,177,25,,,,,,10,176,8,1,1,10,5,,85,71,,,,100,,100,,91,67,,91,67
b1,2417,A2417,M,,PORTUGAL,Sim,Não,Não Prescrito,Mestrado Integrado,68,C68,VERDADEIRO,2017,ACTIVO,Regime Geral,Ordinário,1,60,,30,0,,0,0,0,10,0,20,22/08/2017,Em análise,,,10,170,8,1,4,30,5,,92,31,,,,100,,83,33,,58,33,,84,62
b1,2434,A2434,F,,PORTUGAL,Sim,Não,Não Prescrito,Mestrado Integrado,68,C68,VERDADEIRO,2017,ACTIVO,Regime Geral,Ordinário,1,60,,30,0,,0,0,0,10,0,,,,,,10,172,2,1,3,10,5,,100,,,,100,,100,,100,,92,31
b1,2438,A2438,M,,PORTUGAL,Sim,Não,Não Prescrito,Mestrado Integrado,68,C68,VERDADEIRO,2017,ACTIVO,Regime Geral,Ordinário,1,60,,30,0,,0,0,0,10,0,20,03/09/2017,Em análise,,,10,170,1,2,10,5,,84,62,,,,100,,100,,91,67,,84,62
b1,2440,A2440,M,,PORTUGAL,Sim,Não,Não Prescrito,Mestrado Integrado,68,C68,VERDADEIRO,2017,ACTIVO,Regime Geral,Ordinário,1,60,,30,0,,0,0,0,10,0,,,,,,10,173,8,1,1,10,5,,100,,,,100,,100,,91,67,,91,67
b1,2442,A2442,F,,PORTUGAL,Sim,Não,Não Prescrito,Mestrado Integrado,68,C68,VERDADEIRO,2017,ACTIVO,Regime Geral,Ordinário,1,60,,30,0,,0,0,0,10,0,20,02/08/2017,Em análise,,,10,174,8,1,3,30,5,,92,31,,,,100,,66,67,,100,,83,33
b1,2448,A2448,M,,PORTUGAL,Sim,Não,Não Prescrito,Mestrado Integrado,68,C68,VERDADEIRO,2017,ACTIVO,Regime Geral,Ordinário,1,60,,30,0,,0,0,0,10,0,,,,,,10,174,6,1,6,30,5,,92,31,,,,100,,100,,100,,76,92
b1,2451,A2451,M,,PORTUGAL,Sim,Não,Não Prescrito,Mestrado Integrado,68,C68,VERDADEIRO,2017,ACTIVO,Regime Geral,Ordinário,1,60,,30,0,,0,0,0,30,354,5,,,,,,10,165,4,1,3,30,5,,46,15,,,,100,,100,,16,67,,38,46
b1,2457,A2457,M,,PORTUGAL,Sim,Não,Não Prescrito,Mestrado Integrado,68,C68,VERDADEIRO,2017,ACTIVO,Regime Geral,Ordinário,1,60,,30,0,,0,0,0,10,0,10,28/09/2017,Deferida,19/10/2017,1064,10,164,2,1,2,30,5,,100,,,,100,,100,,58,33,,76,92
b1,2458,A2458,M,,PORTUGAL,Sim,Não,Não Prescrito,Mestrado Integrado,68,C68,VERDADEIRO,2017,ACTIVO,Regime Geral,Ordinário,1,60,,30,0,,0,0,0,10,0,,,,,,10,164,2,1,1,10,5,,84,62,,,,100,,83,33,,100,,91,67
b1,2461,A2461,M,,PORTUGAL,Sim,Não,Não Prescrito,Mestrado Integrado,68,C68,VERDADEIRO,2017,ACTIVO,Regime Geral,Ordinário,1,60,,30,0,,0,0,0,10,0,,,,,,10,165,6,1,1,10,5,,100,,,,100,,100,,100,,84,62
b1,2471,A2471,F,,PORTUGAL,Sim,Não,Não Prescrito,Mestrado Integrado,68,C68,VERDADEIRO,2017,ACTIVO,Regime Geral,Ordinário,1,60,,30,0,,0,0,0,10,0,,,,,,10,172,1,3,10,5,,84,62,,,,100,,83,33,,91,67,,84,62
b1,2475,A2475,M,,PORTUGAL,Sim,Não,Não Prescrito,Mestrado Integrado,68,C68,VERDADEIRO,2017,ACTIVO,Regime Geral,Ordinário,1,60,,30,0,,0,0,0,10,0,20,25/09/2017,Em análise,,1064,10,164,1,1,30,5,,100,,,,100,,100,,66,67,,92,31
b1,2481,A2481,M,,PORTUGAL,Sim,Não,Não Prescrito,Mestrado Integrado,68,C68,VERDADEIRO,2017,ACTIVO,Regime Geral,Ordinário,1,60,,30,0,,0,0,0,10,0,,,,,,10,167,6,1,3,30,5,,84,62,,,,100,,66,67,,91,67,,75
b1,2482,A2482,M,,PORTUGAL,Sim,Não,Não Prescrito,Mestrado Integrado,68,C68,VERDADEIRO,2017,ACTIVO,Regime Geral,Ordinário,1,60,,30,0,,0,0,0,10,0,10,29/09/2017,Deferida,13/10/2017,1507,10,166,2,1,2,30,5,,69,23,,,,100,,66,67,,91,67,,91,67
b1,2490,A2490,M,,PORTUGAL,Sim,Não,Não Prescrito,Mestrado Integrado,68,C68,VERDADEIRO,2017,ACTIVO,Regime Geral,Ordinário,1,60,,30,0,,0,0,0,10,0,,,,,,10,167,1,3,30,5,,85,71,,,,100,,100,,91,67,,66,67
b1,2503,A2503,F,,PORTUGAL,Sim,Não,Não Prescrito,Mestrado Integrado,68,C68,VERDADEIRO,2017,ACTIVO,Regime Geral,Ordinário,1,60,,30,0,,0,0,0,10,0,,,,,,10,152,8,1,4,30,5,,100,,,,100,,83,33,,91,67,,75
b1,2520,A2520,M,,PORTUGAL,Sim,Não,Não Prescrito,Mestrado Integrado,68,C68,VERDADEIRO,2017,ACTIVO,Regime Geral,Ordinário,1,60,,30,0,,0,0,0,10,0,10,18/09/2017,Deferida,19/10/2017,1064,10,170,2,1,2,10,5,,100,,,,100,,100,,83,33,,100
b1,2522,A2522,F,,PORTUGAL,Sim,Não,Não Prescrito,Mestrado Integrado,68,C68,VERDADEIRO,2017,ACTIVO,Regime Geral,Ordinário,1,60,,30,0,,0,0,0,10,0,20,24/09/2017,Em análise,,,10,177,2,1,3,10,5,,90,,,,100,,83,33,,83,33,,83,33
b1,2529,A2529,M,,PORTUGAL,Sim,Não,Não Prescrito,Mestrado Integrado,68,C68,VERDADEIRO,2017,ACTIVO,Regime Geral,Ordinário,1,60,,30,0,,0,0,0,10,0,,,,,,10,174,6,1,3,30,5,,76,92,,,,100,,83,33,,41,67,,69,23
b1,2539,A2539,M,,PORTUGAL,Sim,Não,Não Prescrito,Mestrado Integrado,68,C68,VERDADEIRO,2017,ACTIVO,Regime Geral,Ordinário,1,60,,30,0,,0,0,0,10,0,,,,,,10,169,6,1,3,10,5,,100,,,,100,,100,,100,,84,62
b1,2541,A2541,F,,PORTUGAL,Sim,Não,Não Prescrito,Mestrado Integrado,68,C68,VERDADEIRO,2017,ACTIVO,Regime Geral,Ordinário,1,60,,30,0,,0,0,0,10,0,10,29/09/2017,Deferida,13/10/2017,1064,10,169,6,1,2,30,5,,100,,,,100,,100,,66,67,,84,62
b1,2556,A2556,F,,PORTUGAL,Sim,Não,Não Prescrito,Mestrado Integrado,68,C68,VERDADEIRO,2017,ACTIVO,Regime Geral,Ordinário,1,60,,30,0,,0,0,0,10,0,20,08/09/2017,Em análise,,,10,172,6,1,2,30,5,,100,,,,100,,100,,100,,76,92
b1,2563,A2563,M,,PORTUGAL,Sim,Não,Não Prescrito,Mestrado Integrado,68,C68,VERDADEIRO,2017,ACTIVO,Regime Geral,Ordinário,1,60,,30,0,,0,0,0,10,0,20,29/08/2017,Em análise,,,10,170,1,4,30,5,,76,92,,,,100,,83,33,,91,67,,76,92
b1,2565,A2565,M,,PORTUGAL,Sim,Não,Não Prescrito,Mestrado Integrado,68,C68,VERDADEIRO,2017,ACTIVO,Regime Geral,Ordinário,1,60,,30,0,,0,0,0,10,0,10,08/08/2017,Deferida,13/10/2017,3236,10,177,2,1,3,10,5,,100,,,,100,,100,,100,,84,62
b1,2567,A2567,F,,PORTUGAL,Sim,Não,Não Prescrito,Mestrado Integrado,68,C68,VERDADEIRO,2017,ACTIVO,Regime Geral,Ordinário,1,60,,30,0,,0,0,0,10,0,,,,,,10,169,2,1,2,10,5,,100,,,,100,,83,33,,100,,91,67
b1,2570,A2570,M,,PORTUGAL,Sim,Não,Não Prescrito,Mestrado Integrado,68,C68,VERDADEIRO,2017,ACTIVO,Regime Geral,Ordinário,1,60,,30,0,,0,0,0,30,354,5,,,,,,10,171,8,1,3,30,5,,15,38,,,,100,,33,33,,16,67,,23,08
b1,2574,A2574,M,,PORTUGAL,Sim,Não,Não Prescrito,Mestrado Integrado,68,C68,VERDADEIRO,2017,ACTIVO,Regime Geral,Ordinário,1,60,,30,0,,0,0,0,10,0,20,30/10/2017,Em análise,,,10,163,4,1,1,30,5,,92,31,,,,100,,100,,75,,84,62
b1,2576,A2576,M,,PORTUGAL,Sim,Não,Não Prescrito,Mestrado Integrado,68,C68,VERDADEIRO,2017,ACTIVO,Regime Geral,Ordinário,1,60,,30,0,,0,0,0,10,0,,,,,,10,181,6,1,2,10,5,,84,62,,,,100,,100,,100,,84,62
b1,2577,A2577,M,,PORTUGAL,Sim,Não,Não Prescrito,Mestrado Integrado,68,C68,VERDADEIRO,2017,ACTIVO,Regime Geral,Ordinário,1,60,,30,0,,0,0,0,30,177,25,30,04/10/2017,Indeferida,,,10,165,6,1,2,30,5,,76,92,,,,100,,83,33,,100,,83,33
b1,2581,A2581,F,,PORTUGAL,Sim,Não,Não Prescrito,Mestrado Integrado,68,C68,VERDADEIRO,2017,ACTIVO,Regime Geral,Ordinário,1,60,,30,0,,0,0,0,10,0,30,17/09/2017,Indeferida,,,10,163,8,1,2,30,5,,100,,,,100,,83,33,,91,67,,76,92
b1,2582,A2582,F,,PORTUGAL,Sim,Não,Não Prescrito,Mestrado Integrado,68,C68,VERDADEIRO,2017,ACTIVO,Regime Geral,Ordinário,1,60,,30,0,,0,0,0,10,0,20,02/08/2017,Em análise,,,10,175,6,1,1,10,5,,100,,,,100,,100,,100,,100
b1,2587,A2587,F,,PORTUGAL,Sim,Não,Não Prescrito,Mestrado Integrado,68,C68,VERDADEIRO,2017,ACTIVO,Regime Geral,Ordinário,1,60,,30,0,,0,0,0,10,0,,,,,,10,165,4,1,4,10,5,,92,31,,,,100,,83,33,,83,33,,84,62
b1,2588,A2588,F,,PORTUGAL,Sim,Não,Não Prescrito,Mestrado Integrado,68,C68,VERDADEIRO,2017,ACTIVO,Atleta de Alta Competição,Ordinário,1,60,,30,0,,0,0,0,10,0,20,17/09/2017,Em análise,,,,,,,10,5,,100,,,,100,,100,,92,31,,100
b1,2740,A2740,F,,PORTUGAL,Sim,Não,Não Prescrito,Mestrado Integrado,68,C68,VERDADEIRO,2017,ACTIVO,Regime Geral,Ordinário,1,60,,30,0,,0,0,0,10,0,,,,,,10,164,6,1,1,10,5,,100,,,,100,,100,,100,,84,62
b1,2901,A2901,F,,PORTUGAL,Não,Não,Não Prescrito,Mestrado Integrado,68,C68,VERDADEIRO,2017,ACTIVO,Regime Geral,Ordinário,1,60,,30,0,,0,0,0,10,0,20,14/09/2017,Em análise,,,10,168,8,2,1,10,5,,100,,,,100,,100,,100,,84,62
b1,2909,A2909,F,,PORTUGAL,Não,Não,Não Prescrito,Mestrado Integrado,68,C68,VERDADEIRO,2017,ACTIVO,Regime Geral,Ordinário,1,60,,30,0,,0,0,0,10,0,,,,,,10,169,8,2,1,10,5,,100,,,,100,,100,,100,,84,62
b1,3032,A3032,M,,PORTUGAL,Não,Não,Não Prescrito,Mestrado Integrado,68,C68,VERDADEIRO,2017,ACTIVO,Regime Geral,Ordinário,1,60,,30,0,,0,0,0,30,354,5,20,24/09/2017,Em análise,,,10,173,8,2,1,10,5,,100,,,,100,,100,,100,,100
b1,3052,A3052,F,,PORTUGAL,Não,Não,Não Prescrito,Mestrado Integrado,68,C68,VERDADEIRO,2017,ACTIVO,Regime Geral,Ordinário,1,60,,30,0,,0,0,0,10,0,,,,,,10,168,2,2,1,10,5,,100,,,,100,,100,,100,,84,62
b1,3065,A3065,F,,PORTUGAL,Não,Não,Não Prescrito,Mestrado Integrado,68,C68,VERDADEIRO,2017,ACTIVO,Regime Geral,Ordinário,1,60,,30,0,,0,0,0,10,0,,,,,,10,168,2,2,30,5,,76,92,,,,100,,66,67,,83,33,,75
b1,3109,A3109,F,,PORTUGAL,Não,Não,Não Prescrito,Mestrado Integrado,68,C68,VERDADEIRO,2017,ACTIVO,Regime Geral,Ordinário,1,60,,30,0,,0,0,0,30,354,5,20,04/10/2017,Em análise,,,10,179,2,2,1,10,5,,100,,,,100,,100,,100,,100
